rowID	p_T21vsControl	fc_T21vsControl	Symbol
130106	0.919893703	-1.161044076	CIB4
130120	0.662042348	-1.253043937	REG3G
130132	0.321172826	1.416525997	RFTN2
130162	0.906004201	1.141682637	CLHC1
1301	0.995837242	-1.15317873	COL11A1
130271	0.012730468	1.337883363	PLEKHH2
1302	0.886656021	-1.015126908	COL11A2
130340	0.844048516	-1.163497134	AP1S3
130355	0.167969083	1.122264503	C2orf76
130367	0.010446756	-1.023507552	SGPP2
130399	0.981345684	-1.021975966	ACVR1C
1303	0.354014217	1.277513449	COL12A1
130497	0.99674006	1.023784897	OSR1
130502	0.996515324	1.07932006	TTC32
130507	0.999999956	-1.180428736	UBR3
130535	0.991038009	1.196796092	KCTD18
130540	0.814146208	-1.206250994	FLACC1
130557	0.706466938	-1.000912312	ZNF513
130560	0.997901907	1.067612733	SPATA3
130574	0.018447315	-1.160137617	LYPD6
130576	0.367991703	1.232578164	LYPD6B
130589	0.31465493	1.116245893	GALM
1305	0.60166999	-1.162847802	COL13A1
130612	0.588362219	1.136844815	TMEM198
130617	0.728997967	-1.12004348	ZFAND2B
1306	0.702073356	1.178397291	COL15A1
130733	0.900319256	1.045614577	TMEM178A
130749	0.676106452	-1.131438485	CPO
130752	0.519061773	-1.117556671	MDH1B
1307	0.785923992	-1.326893009	COL16A1
130813	0.934661805	1.056645818	CIMIP5
130814	0.982480897	1.109077011	SLC66A3
130827	0.988744873	1.167064707	TMEM182
130872	0.993764771	1.401671094	AHSA2P
130888	0.999999217	1.323735479	FBXO36
1308	0.683119793	-1.008202242	COL17A1
130916	0.805910982	1.17986214	MTERF4
130940	0.007249369	1.067044517	CCDC148
130951	0.981496223	1.054912122	M1AP
130	0.718542591	1.043873597	ADH6
131034	0.112748402	-1.129954064	CPNE4
131076	0.98612562	1.167366392	MIX23
131096	0.785489607	-1.099531941	KCNH8
1310	0.68425904	-1.741745921	COL19A1
131118	0.972315441	1.126271496	DNAJC19
131149	0.805408347	-1.025554349	OTOL1
131177	0.708329275	-1.204573879	FAM3D
1311	0.995272431	-1.085773315	COMP
1312	0.898758913	-1.114640317	COMT
131368	0.917888516	-1.349131327	ZPLD1
131375	0.914601185	-1.06668743	LYZL4
131377	0.400125861	1.104822505	KLHL40
131405	0.840369216	1.009383815	TRIM71
131408	0.817023311	-1.123876461	FAM131A
131450	0.945682253	-1.017730728	CD200R1
131474	0.974860325	1.041021591	CHCHD4
1314	0.974150852	-1.081464131	COPA
131540	0.999504208	-1.078589515	ZDHHC19
131544	0.8865077	1.016663129	CRYBG3
131566	0.018284067	-1.221118001	DCBLD2
131578	0.881545256	-5.355080547	LRRC15
131583	0.203240136	-1.402420842	FAM43A
1315	0.240561574	1.049411782	COPB1
131601	0.999892449	-1.004271061	TPRA1
131616	0.385733335	-1.084079115	TMEM42
131669	0.735171493	-1.043653597	UROC1
1316	0.005657392	-1.149447611	KLF6
1317	0.001046313	1.288515356	SLC31A1
131831	0.541432013	-1.134631061	ERICH6
131870	0.761712632	1.063037219	NUDT16
131873	0.974037157	1.076878761	COL6A6
131890	0.919181383	1.032637248	GRK7
1318	0.048812822	1.191004696	SLC31A2
131909	0.644988459	-1.085563956	ARB2BP
131920	0.376560284	-1.192305479	TMEM207
131965	0.983365757	1.155217809	METTL6
131	0.993291837	-1.106428367	ADH7
132001	0.999997102	1.225162653	TAMM41
132014	0.054846666	-1.12043144	IL17RE
132112	0.873384689	1.070980198	RTP1
132141	0.999541965	1.053546979	IQCF1
132158	0.542947453	1.275227492	GLYCTK
132160	0.889188503	1.014736983	PPM1M
132200	0.763622229	1.078628324	C3orf49
132203	0.98704502	-1.062257738	SNTN
132204	0.958850077	-1.002208791	SYNPR
132228	0.916144179	1.198641789	LSMEM2
132241	0.436439407	-1.226630526	RPL32P3
132243	0.998353663	1.005091292	H1-8
132299	0.001319519	-1.495143518	OCIAD2
132320	0.475326101	-1.217112914	SCLT1
132321	0.983073028	-1.073649091	C4orf33
132332	0.834298771	1.157847828	SMIM43
132430	0.002058203	-1.442820621	PABPC4L
1325	0.757248075	1.184948865	CORT
132612	0.810234488	-1.061130429	ADAD1
132625	0.145790597	1.023575144	ZFP42
132660	0.365437048	1.110793846	LIN54
132671	0.065343914	1.391643014	SPATA18
1326	0.805686964	-1.072856203	MAP3K8
132720	0.994416418	1.019643441	FAM241A
132724	0.413805967	-1.217276203	TMPRSS11B
132789	0.940409512	1.135022738	GNPDA2
1327	0.967828217	1.022446313	COX4I1
132851	0.799927435	-1.271043373	SPATA4
132864	0.524606505	-1.394157021	CPEB2
132884	0.999461721	1.029768078	EVC2
132946	0.977619299	1.04011743	ARL9
132949	0.96434472	1.32049188	AASDH
132954	0.997907916	-1.027350778	PDCL2
132989	0.966436926	1.092668359	C4orf36
1329	0.65988814	1.138986642	COX5B
132	0.079833273	-1.186739068	ADK
133015	0.618048798	1.084049441	PACRGL
133022	0.245230045	1.154225354	TRAM1L1
133060	0.918609755	-1.124318067	OTOP1
133121	0.986836696	1.114627801	ENPP6
133308	0.997662249	1.097195307	SLC9B2
133383	0.994800776	1.073903496	SETD9
133396	0.93226688	-1.039570614	IL31RA
133418	0.998249739	1.270439552	EMB
133482	0.528861084	1.113675445	SLCO6A1
133491	0.999786427	1.014069339	C5orf47
133522	0.953963476	-1.086269061	PPARGC1B
133558	0.911987345	-1.01247614	MROH2B
133584	0.354599217	-1.030372449	EGFLAM
133619	0.461475258	-1.052057954	PRRC1
133686	0.025135666	1.337255249	NADK2
133688	0.605167152	-1.116231278	UGT3A1
133690	0.659964274	-1.116393194	CAPSL
133746	0.530008592	1.957091814	JMY
133874	0.752506489	-3.020894297	C5orf58
133923	0.799741288	-1.065902464	ZNF474
133957	0.489715341	1.177835413	CCDC127
1339	0.931187197	1.092535807	COX6A2
133	0.869935156	1.14511575	ADM
134083	0.938027144	-1.023128865	OR2Y1
1340	0.99008553	-1.054831741	COX6B1
134111	0.925904379	-1.028426352	UBE2QL1
134121	0.972993529	1.082165214	CFAP90
134145	0.192191816	-1.074416846	ATPSCKMT
134147	0.873539105	1.100127434	CMBL
134187	0.975701947	-1.082994404	POU5F2
134218	0.843201434	1.014256177	DNAJC21
134265	0.490596267	-1.100272717	AFAP1L1
134266	0.942523647	1.355512775	GRPEL2
134285	0.989193474	2.130566831	TMEM171
134288	0.979077326	1.071847908	TMEM174
134353	0.891170757	-1.133429328	LSM11
134359	0.999378091	1.323956975	POC5
134391	0.550427873	1.047822651	GPR151
134429	0.035324355	-1.008844165	STARD4
134430	0.580218261	1.182424269	WDR36
134466	0.897344756	-1.066041013	ZNF300P1
134492	0.999639668	1.24098362	NUDCD2
134510	0.674608007	1.119733131	UBLCP1
134526	0.881203048	1.022541337	ACOT12
134548	0.651088934	1.182236881	SOWAHA
134549	0.201262528	1.132500224	SHROOM1
134553	0.957752389	-1.053244562	C5orf24
1345	0.900718605	1.038897392	COX6C
134637	0.249218172	1.207483109	ADAT2
1346	0.008107069	-1.157555373	COX7A1
134701	0.732374322	1.116983864	RIPPLY2
134728	0.506641223	1.089797824	IRAK1BP1
1347	0.4834218	1.023106737	COX7A2
134829	0.623254016	1.055520261	CLVS2
134860	0.717040078	-1.121614905	TAAR9
134864	0.548505978	1.139131475	TAAR1
134957	0.565468411	1.079183482	STXBP5
1349	0.726840755	1.057064267	COX7B
134	0.992715929	1.370634089	ADORA1
1350	0.922477975	1.066287776	COX7C
135112	0.482586239	-1.206382462	NCOA7
135114	0.992936405	-1.283751935	HINT3
135138	0.538086927	1.008403752	PACRG
135152	0.905012449	1.209930033	B3GAT2
135154	0.384070874	1.33290033	SDHAF4
1351	0.7533056	-1.126403931	COX8A
135228	0.89101384	-1.427773093	CD109
135250	0.155734411	1.225506713	RAET1E
135293	0.306781611	1.828101729	PM20D2
135295	0.007328363	-1.048122956	SRSF12
1352	0.917715913	1.075244436	COX10
135398	0.847425157	1.17800801	C6orf141
1353	0.746465172	1.026316894	COX11
135458	0.28357012	1.295206547	HUS1B
1355	0.824716912	1.116844474	COX15
135644	0.712085269	1.111309509	TRIM40
135656	0.98550354	1.03072606	MUCL3
1356	0.482869361	-1.013889627	CP
1357	0.582277347	1.084434166	CPA1
135886	0.990111677	1.010750856	TMEM270
135892	0.914310151	1.056948294	TRIM50
1358	0.555209882	1.128790273	CPA2
135924	0.995957881	1.04695556	OR9A2
135927	0.993617081	1.080171884	LLCFC1
135932	0.000355087	-1.020046765	TMEM139
135935	0.999999925	1.014497097	NOBOX
135941	0.809301596	-1.226379028	OR2A14
135946	0.892777411	-1.100734686	OR6B1
135948	0.829312711	1.016524397	OR2F2
1359	0.197936269	1.175729256	CPA3
135	0.539183877	-1.127586637	ADORA2A
136051	0.969402469	1.178341631	ZNF786
1360	0.99545001	-1.113838841	CPB1
1361	0.999999555	1.004058853	CPB2
136227	0.913210523	1.062458298	COL26A1
136242	0.889170967	1.02051129	PRSS37
136259	0.25432064	1.163646603	KLF14
136263	0.382508794	1.056550666	SSMEM1
136288	0.979788088	-1.036843291	C7orf57
1362	0.818661707	1.068608838	CPD
136306	0.97602079	-1.020166014	SVOPL
136332	0.953023673	-1.065602277	LRGUK
136371	0.599543566	1.133571409	ASB10
1363	0.999999681	1.629932244	CPE
1364	0.022064266	1.2207367	CLDN4
136541	0.840562988	-1.02739619	PRSS58
1365	0.230375918	-1.058187299	CLDN3
136647	0.048488258	-1.054557866	MPLKIP
1366	0.008672064	-1.123881095	CLDN7
136853	0.003167574	-1.389197045	SSC4D
136895	0.383087887	1.047340384	SPMIP4
1368	0.030749392	-1.250723657	CPM
136991	0.998303855	1.032050403	ASZ1
1369	0.960068195	-1.102417711	CPN1
136	0.073196472	1.492965867	ADORA2B
137075	0.266887887	1.047493952	CLDN23
1370	0.865079781	1.119810706	CPN2
1371	0.36219552	-1.005264405	CPOX
137209	0.47325502	-1.007159264	ZNF572
137362	0.990974584	1.056903067	GOT1L1
1373	0.937419683	-1.221385709	CPS1
137492	0.78977782	-1.038702011	VPS37A
1374	0.881115328	-1.213648443	CPT1A
137682	0.670097075	1.306610164	NDUFAF6
137695	0.790798699	1.096313624	TMEM68
1376	0.169443326	1.149252047	CPT2
137735	0.646097332	-1.001150879	ABRA
137797	0.926706831	-1.037752703	LYPD2
137814	0.923302671	-1.021358149	NKX2-6
137835	0.642921167	-1.074812375	TMEM71
137868	0.999830023	1.027080584	SGCZ
137872	0.515125777	-1.057404527	ADHFE1
137886	0.543474749	1.135841075	UBXN2B
1378	0.303478266	-1.171407117	CR1
137902	0.933800654	-1.04837598	PXDNL
137964	0.999997231	-1.270755604	GPAT4
137970	0.548329122	-1.182870492	UNC5D
137994	0.668365064	-1.072440222	LETM2
1379	0.997193053	-1.062702014	CR1L
138009	0.915845739	-1.892348831	DCAF4L2
138046	0.999828034	-1.071631014	RALYL
138050	0.540718627	-1.120028961	HGSNAT
138065	0.035644847	-1.282554536	RNF183
1380	0.987350213	-1.016770652	CR2
138151	0.777208423	-1.352976091	NACC2
138162	0.607120727	-1.047500994	PIERCE1
138199	0.608177478	1.10520208	CARNMT1
1381	0.994639492	1.005196022	CRABP1
138240	0.932671079	-1.00992748	C9orf57
138241	0.369646827	1.093058129	C9orf85
138255	0.978638924	1.052556689	CFAP95
1382	0.993632438	1.361194001	CRABP2
138307	0.203574345	-1.33815647	LCN8
138311	0.357812965	1.007402866	DIPK1B
138428	0.763981548	-1.19173169	PTRH1
138429	0.97942109	1.036329887	PIP5KL1
138474	0.998731763	-1.002312134	TAF1L
1384	0.886728616	1.018464918	CRAT
1385	0.005044797	-1.286652147	CREB1
138639	0.999011903	1.070803259	PTPDC1
138649	0.451257951	1.000752136	ANKRD19P
1386	0.499517841	-1.019095755	ATF2
138715	0.989231016	1.077092899	ARID3C
138716	0.416765401	1.073775477	RPP25L
138724	0.047131963	-1.382948084	SPATA31G1
1387	0.423235793	1.089340824	CREBBP
138802	0.999894557	1.067592472	OR13C8
138803	0.999762665	1.036749404	OR13C3
138804	0.784978337	1.101578455	OR13C4
138805	0.989108162	1.071789482	OR13F1
138881	0.999991924	-1.165223109	OR1L8
138882	0.983918783	1.232084467	OR1N2
138883	0.601686983	-1.264250892	OR1N1
1388	0.996666628	-1.183769054	ATF6B
138948	0.116212893	1.077237077	DBH-AS1
1389	0.91878361	-1.00837284	CREBL2
139065	0.021140135	-1.130306878	SLITRK4
139067	0.46114146	-1.138537844	SPANXN3
139081	0.998955335	1.093327639	MAGEC3
1390	0.494643024	1.187181439	CREM
139105	0.965896303	-1.026687059	BEND2
139135	0.999940879	1.015589177	PASD1
139170	0.568783575	-1.032503105	DCAF12L1
139189	0.99639641	-1.186554921	DGKK
139201	0.999941525	-1.063366827	MAP2K4P1
139212	0.599786369	-1.105885936	DNAAF6
139221	0.589353242	-1.026093695	PWWP3B
139231	0.078444127	1.025727363	FAM199X
139285	0.45680496	-1.131691049	AMER1
1392	0.731262274	-1.107994089	CRH
139322	0.999305	1.081949797	APOOL
139324	0.082807367	1.072664744	HDX
139341	0.919052688	1.380237844	FUNDC1
139378	0.700777044	1.092648546	ADGRG4
1393	0.965377907	-1.055111017	CRHBP
139411	0.872537203	-1.080301349	PTCHD1
139420	0.748975366	-1.016480889	PPP4R3C
139422	0.963957759	-1.042345673	MAGEB10
139425	0.922227594	-1.11001451	DCAF8L1
1394	0.989763251	-1.063258109	CRHR1
139538	0.855135436	1.004590048	VENTXP1
139562	0.454726614	-1.077172351	OTUD6A
139596	0.502760763	-1.083619042	UPRT
139599	0.994721028	1.033380705	MAGEE2
1395	0.905541593	-1.16337884	CRHR2
139604	0.998685037	1.032140261	MAGEB16
139628	0.621735104	-1.122322003	FOXR2
139629	0.999804394	-1.023381613	XAGE-4
1396	0.553287792	1.275760333	CRIP1
139716	0.972491653	1.081778319	GAB3
139728	0.107169878	1.304569669	PNCK
139735	0.999386306	-1.050956099	ZFP92
139741	0.791940997	1.095480736	ACTRT1
139760	0.996954079	-1.005634096	GPR119
139793	0.792438385	1.191355335	PAGE3
1397	0.283777475	-1.184324556	CRIP2
139804	0.99551706	-1.015910939	RBMXL3
139818	0.092068411	-1.104774006	DOCK11
139886	0.515830937	1.302622132	SPIN4
1398	0.872847193	1.083189351	CRK
1399	0.998764502	1.003138759	CRKL
13	0.228739507	1.085713475	AADAC
140032	0.977989047	-1.067124175	RPS4Y2
1400	0.463415283	-1.094347579	CRMP1
1401	0.577158797	-1.196140087	CRP
140258	0.997809647	-1.12767239	KRTAP13-1
140290	0.63672202	-1.124909244	TCP10L
140432	0.999999881	1.081008107	RNF113B
140453	0.989996497	-1.063204955	MUC17
140456	0.999995593	-1.079341346	ASB11
140458	0.020984232	-1.25706169	ASB5
140459	0.802222419	-1.028726673	ASB6
140460	0.351728529	-1.081276561	ASB7
140461	0.83080202	-1.284253771	ASB8
140462	0.934586811	-1.020517096	ASB9
140464	0.996288687	-1.054514331	PISRT1
140465	0.928745673	1.030172244	MYL6B
140467	0.634623961	1.254041803	ZNF358
140469	0.510739584	-1.013450453	MYO3B
1404	0.460322617	-8.354477986	HAPLN1
140545	0.994486882	1.251522064	RNF32
140564	0.177890968	1.21925503	APOBEC3D
140576	0.004265064	-1.980318408	S100A16
140578	0.997369032	1.072922195	CHODL
140597	0.55070555	-1.032050794	TCEAL2
140606	0.005579904	-1.025994719	SELENOM
140609	0.071761719	1.21788846	NEK7
140612	0.5574322	-1.125249377	ZFP28
140625	0.995656738	-1.139685354	ACTRT2
140628	0.994507091	-1.120512402	GATA5
140678	0.998434269	1.094075618	MLLT10P1
140679	0.969107085	1.022996053	SLC32A1
140680	0.850467018	1.447346437	C20orf96
140683	0.891964177	-1.044762244	BPIFA2
140685	0.897503538	1.0233884	ZBTB46
140686	0.961866961	-1.008095244	WFDC3
140687	0.96275065	1.137983263	GCNT7
140688	0.841381609	1.063529628	NOL4L
140689	0.969758137	1.096921042	CBLN4
140690	0.966121884	-1.204974064	CTCFL
140691	0.672644314	-1.071769036	TRIM69
140699	0.977011926	1.072723911	MROH8
1406	0.851663512	1.054793935	CRX
140700	0.995477952	1.029015465	SAMD10
140701	0.652300989	1.265125006	ABHD16B
140706	0.990612413	-1.014529551	CCM2L
140707	0.982116919	1.150414981	BRI3BP
140710	0.756127001	-1.090157277	MTCL2
140711	0.689139361	1.198603256	TLDC2
140730	0.0836673	1.244017359	RIMS4
140731	0.381759463	1.186258247	ANKRD60
140732	0.752489902	1.095157265	SUN5
140733	0.054328242	-1.085147441	MACROD2
140735	0.998434433	-1.005765498	DYNLL2
140738	0.959229029	1.333540933	TMEM37
140766	0.584252771	-1.0089617	ADAMTS14
140767	0.031722339	1.06053859	NRSN1
140771	0.601325033	-1.033746585	SMCR5
140775	0.312475011	1.240331337	SMCR8
140776	0.518410249	1.166115009	row5120
1407	0.940990837	-1.157128	CRY1
140801	0.999966997	-1.041690823	RPL10L
140803	0.999986447	1.084353978	TRPM6
140807	0.929434165	-1.081804999	KRT72
140809	0.349564255	1.133489159	SRXN1
140823	0.548088037	1.052970387	ROMO1
140825	0.9782562	1.078537273	NEURL2
140828	0.287551513	-1.148582686	LINC00261
140831	0.814266339	1.002080313	ZSWIM3
140832	0.859858988	1.046168745	WFDC10A
140836	0.988569287	-1.020305736	BANF2
140838	0.803279401	1.037406965	NANP
140850	0.855314076	-1.033663989	DEFB127
140856	0.990412045	-1.063396805	SCP2D1
140862	0.963105875	1.20319172	ISM1
140870	0.927454758	-1.08493761	WFDC6
140873	0.877753573	-1.002527332	C20orf173
140875	0.319256711	-1.172569741	LINC00028
140876	0.96560434	1.021587554	RIPOR3
140880	0.450399798	-1.016246383	CST11
140881	0.927281581	-1.041614536	DEFB129
140883	0.832465224	1.127426186	ZNF280B
140885	0.716912344	-1.174359988	SIRPA
140886	0.997690825	1.070395664	PABPC5
140890	0.466696609	1.01613163	SREK1
140893	0.336637424	-1.342833262	RBBP8NL
140894	0.928258594	-1.031315252	CNBD2
1408	0.023230031	1.331047507	CRY2
140901	0.938496818	1.011922045	STK35
140902	0.603696231	-1.067758	R3HDML
140947	0.998818954	-1.033710358	DCANP1
1409	0.998599381	1.106834906	CRYAA
140	0.207048829	1.40503788	ADORA3
1410	0.559142158	-1.76877961	CRYAB
1411	0.991010365	1.008926232	CRYBA1
1412	0.579652435	1.172287173	CRYBA2
1413	0.996889921	-1.043791169	CRYBA4
1414	0.963097167	-1.049893021	CRYBB1
1415	0.686815229	1.119751287	CRYBB2
1416	0.502741169	1.224740398	CRYBB2P1
1417	0.999713307	1.026205647	CRYBB3
1418	0.708901042	-1.036608752	CRYGA
1419	0.853418927	1.035295906	CRYGB
141	0.71329184	1.213406854	ADPRH
1420	0.961518073	1.130434114	CRYGC
1421	0.977506681	-1.010543261	CRYGD
142678	0.72804004	1.006525539	MIB2
142679	0.131336722	1.275918309	DUSP19
142680	0.999964986	-1.085608739	SLC34A3
142683	0.999387446	1.009941833	ITLN2
142684	0.868931222	1.03767128	RAB40A
142685	0.908964513	-1.024382076	ASB15
142686	0.913291568	1.135937565	ASB14
142689	0.435359513	-1.0527548	ASB12
1427	0.9957875	1.121060988	CRYGS
142827	0.997682857	1.047642254	ACSM6
142891	0.835463166	-1.022639474	SAMD8
1428	0.988491706	1.153643881	CRYM
142910	0.929251644	-1.066928614	LIPJ
142913	0.999911016	-1.126447148	CFL1P1
142940	0.926528813	1.039058861	TRUB1
1429	0.341501133	1.291303295	CRYZ
142	0.565244551	1.111705204	PARP1
143098	0.325921135	-1.112164741	MPP7
143162	0.755946345	-1.120865814	FRMPD2
143187	0.890996698	1.053849529	VTI1A
1431	0.015864685	-1.060432707	CS
143241	0.998079205	-1.044881415	DYDC1
143244	0.999981503	1.045373797	EIF5AL1
143279	0.98497409	-1.512543983	HECTD2
143282	0.999919766	1.040826695	FGFBP3
1432	0.745764264	1.091159475	MAPK14
143379	0.921989704	1.099921177	SPMIP5
143384	0.790081755	-1.075842139	CACUL1
143425	0.776681659	-1.147966464	SYT9
143458	0.825206432	1.241140929	LDLRAD3
143471	0.843103887	1.060713146	PSMA8
143496	0.987748072	-1.045876064	OR52B4
1434	0.592237941	1.082495941	CSE1L
143501	0.992799792	1.066859931	C11orf40
143502	0.662806855	-1.027776554	OR52I2
143503	0.874644299	-1.026303013	OR51E1
143570	0.878300413	1.281401497	XRRA1
1435	0.397380334	1.15591831	CSF1
143630	0.367711915	-1.470202854	UBQLNL
143662	0.852448413	-1.025587593	MUC15
143666	0.977554666	-1.174394954	LOC143666
143678	0.998712933	1.111109956	FREY1
143684	0.990032568	1.18926421	FAM76B
143686	0.950696934	1.283812344	SESN3
143689	0.876491265	1.232288391	PIWIL4
1436	0.921692677	1.052991239	CSF1R
1437	0.19317415	-1.232385518	CSF2
143872	0.537246185	-1.308338329	ARHGAP42
143879	0.681279601	1.069087616	KBTBD3
143884	0.99514702	1.224853778	CWF19L2
143888	0.728575129	1.177358268	POGLUT3
1438	0.933005128	1.000100028	CSF2RA
143903	0.987598554	-1.2330553	LAYN
143941	0.237898595	-1.169392754	TTC36
1439	0.981860711	-1.133687007	CSF2RB
143	0.297277642	1.209788378	PARP4
144097	0.201157982	1.016967018	SPINDOC
1440	0.942279546	1.016624066	CSF3
144100	0.254161339	-1.168751179	PLEKHA7
144108	0.089893867	1.086630793	SPTY2D1
144110	0.277931007	1.12158476	TMEM86A
144124	0.829701391	-1.072928071	OR10A5
144125	0.999107213	1.060629006	OR2AG1
144132	0.677693144	1.157627976	DNHD1
144165	0.007678821	-1.256625805	PRICKLE1
144193	0.966154588	-1.055201232	AMDHD1
1441	0.559178981	1.142945994	CSF3R
144233	0.995126389	1.016119913	BCDIN3D
144245	0.182411357	-1.487160943	ALG10B
144321	0.918576207	1.053173792	GLIPR1L2
144348	0.257795366	1.087877553	ZNF664
144360	0.863588095	-1.059806929	LINC00477
144363	0.637840698	1.070144214	ETFRF1
1443	0.997504771	1.120234568	CSH2
144402	0.9887974	1.129272267	CPNE8
144404	0.210561406	1.076816921	TMEM120B
144406	0.48742395	-1.361807676	CFAP251
144423	0.661930069	1.089038789	GLT1D1
144448	0.626524853	-1.0746482	TSPAN19
144453	0.965377398	-1.078592145	BEST3
144455	0.935099864	-1.08627872	E2F7
144481	0.916939611	1.060174885	SOCS2-AS1
